"compoundId","Early_1-pbs_751-1","Early_1-pbs_751-2","Early_1-pbs_751-3","Early_1-pbs_752-4","Early_1-pbs_752-5","Early_1-pbs_752-6","Early_2-ct26_739-1","Early_2-ct26_739-2","Early_2-ct26_739-3","Early_2-ct26_740-4","Early_2-ct26_740-5","Early_2-ct26_740-6","Early_3-c26_747-1","Early_3-c26_747-2","Early_3-c26_747-3","Early_3-c26_748-4","Early_3-c26_748-5","Early_3-c26_748-6","Mid_1-pbs_749-1","Mid_1-pbs_749-2","Mid_1-pbs_749-3","Mid_1-pbs_750-4","Mid_1-pbs_750-5","Mid_1-pbs_750-6","Mid_2-ct26_735-1","Mid_2-ct26_735-2","Mid_2-ct26_735-3","Mid_2-ct26_736-4","Mid_2-ct26_736-5","Mid_2-ct26_736-6","Mid_3-c26_745-1","Mid_3-c26_745-2","Mid_3-c26_745-3","Mid_3-c26_746-4","Mid_3-c26_746-5","Mid_3-c26_746-6"
"PC(18:1(9Z)/18:3(6Z,9Z,12Z))",451570369.156705,612430691.395957,889857817.025549,689539674.369727,725313325.936138,640857662.261307,524340764.914765,703086693.407057,797778682.115764,622215397.62344,651029971.634146,612163505.192077,351377544.248704,523478430.701245,442393420.188013,381892369.464428,387870149.016035,330398426.207606,607777549.2041,604033262.519115,593741699.21628,785913051.737501,612196889.875445,591893953.283209,538038090.816246,437611881.582427,383997576.421538,422678519.75582,530373411.371402,252562949.428127,218382789.501318,320420346.987097,133183311.371468,332785889.370647,260607835.52551,250414212.665016
"PC(18:1(9Z)/20:2(11Z,14Z))",28842.3406543923,2401073.90243764,21955.5281987984,191873.06997185,35607.6310804505,168828.465885771,920500.837200432,80964.443953701,1272504.14202656,146866.751214416,97608.1921123027,100473.298963476,477797.400280386,1120375.8044634,636688.44909969,268797.247491355,22630.514291763,144731.415701632,543037.19,268519.111975907,149007.519887045,648698.95290826,98501.7947416851,249735.796687973,108130.057908535,133316.938703632,107916.742004909,164999.502821333,726729.28351266,101948.484623091,43100.6887054735,38725.5132435305,185673.057286023,68411.6059877823,147971.365052113,216664.543125434
"PC(18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",80445941.1200374,92375852.5201389,148778596.345753,104257428.568162,115236773.806399,111858121.062032,88392200.7436609,117664668.203959,119028585.502969,101073836.620017,107267172.640624,86135263.3710153,147978509.067603,136786633.18477,153730684.317315,163728499.021762,196997940.750203,180314430.585998,87416046.6222163,107022056.650575,81807021.6686783,121222579.260138,90698279.0789148,85185331.8195163,205414018.246535,125858746.342701,124788215.387165,129634912.081821,123834282.37359,163627486.558579,155373343.153154,197340313.148219,79289747.3948751,191293284.045857,167948696.93359,158590241.908686
"PC(18:2(9Z,12Z)/14:0)",2312391.09619241,3856723.26182737,3978406.75506964,3861415.05313815,4087391.04416924,3250605.86874484,3030073.68356912,3153841.89893173,5509919.46719865,4041243.00010078,3897085.20328601,4543406.21135988,2458560.09480109,3549280.80662191,2390551.60520907,4425000.87014221,4357646.92629399,2999308.63775686,2894164.08099648,3926752.72316352,4149835.88433023,4095847.17963356,4503432.37191803,3091166.82184371,3490300.80517691,3303281.40722687,2677478.28926758,3008063.32897967,3540888.16917761,4253290.13695649,1783562.38749356,2659570.84759732,1113093.51708556,2935113.38397988,3235799.42798058,3172828.30064665
"PC(18:2(9Z,12Z)/16:0)",711187862.861806,1225032767.71529,1340514685.20375,1294596198.42975,1340567425.3607,1255791576.25761,945049651.476923,1273428651.06483,1477388611.26245,1180640294.62999,1348755922.76644,1321356504.25017,1096329261.65952,1426300688.72443,970959737.898053,1336799857.30096,1370395129.35424,1181401657.67456,979323870.702327,1149225192.5442,1115778027.39038,1343998822.10218,1237671727.77012,987148394.142952,1267378596.89183,1167161090.81565,883157452.621471,1043683094.3841,1325471491.1531,1266884005.14616,836895799.097682,1134586528.05052,653911903.976936,1282527639.16475,1223543646.88129,1142327626.18644
"PC(18:2(9Z,12Z)/16:1(9Z))",5704024.05075037,7712510.46855421,8092654.50374909,7541198.5559122,9076483.06463383,6804100.17286289,7305966.07898146,7352430.75791517,10999318.7659143,8216316.92143778,8096300.83274373,9528269.05237095,6580995.75191898,8243011.41118646,6391954.35135804,10567719.8827485,9224353.81976638,6439280.75304409,7495357.53142649,7497322.41207008,8927616.58545035,9988606.50312832,9423227.38426282,7223993.58615136,7862059.97222387,8156295.63658403,6114986.10649306,7020511.7856101,8358976.45019166,9901509.34486054,4786894.73785543,6027894.59868287,3515238.24263746,8176682.02047564,7356492.76260613,6340730.49551345
"PC(18:2(9Z,12Z)/17:0)",10927665.2476479,16966905.3462052,19461387.1474085,22697427.4751708,16899096.1904839,18769558.3333767,12372965.7206823,11231902.4677454,21452496.85031,16097295.8546349,19215306.2927075,16732979.9190955,13699561.3332955,21297047.9812442,16112658.037252,19479441.4719514,15887206.1914392,13984658.8775657,15944243.3269474,17424683.0301912,16977601.2109881,19550706.0599036,19889823.3759352,12997617.8745195,20534311.1529528,16594606.7773073,13192849.2318418,16085372.7259104,19949542.709473,14874981.7520673,8852433.4922581,14874612.7745418,6505196.57465274,22101387.5667376,13370297.3424887,12822825.9019282
"PC(18:2(9Z,12Z)/18:1(11Z))",18837984.1634491,32539985.7434288,28785596.0183046,29899010.630354,20916038.9105958,25119369.7911053,24959993.0276696,24207420.4788329,37395057.6316237,25248885.8902087,26835545.5021804,23838729.9486979,16378810.3113112,27845261.7999938,23401281.8530213,22793872.6703963,21085136.4516855,17145786.4925162,27717098.2124641,25439959.0865235,24083519.3977651,33792409.8614575,23113294.8593834,22814789.1717805,24244376.596552,20335464.6866546,18876826.4507488,19910337.1261661,22762548.0882208,19853386.3968386,13285502.796364,15966621.0127278,8028773.8815007,22060250.1492271,18266084.4379794,16014628.6455678
"PC(18:2(9Z,12Z)/18:2(9Z,12Z))",54507705.2415523,95478891.1318962,135219515.414352,79590032.6038234,112843151.163139,108868173.93283,69289490.7174282,143644316.348388,114274473.893163,100812050.022569,110396487.039647,87624243.3096801,50452657.7514592,82776496.6022047,54199809.1057392,44455359.7241004,45418772.7215336,47111599.2083342,87521441.0907008,95149835.5147942,85577140.4632255,119964995.853938,80717751.4121927,106600255.677364,89268837.9560125,52387503.7408533,61814841.8699326,53383040.8002871,84997395.0945026,36426963.1784912,34130294.1900458,41058867.3813978,26505264.6773512,53819123.586771,48534446.7512686,35814988.8669595
"PC(18:2(9Z,12Z)/20:2(11Z,14Z))",265022176.885423,303577019.794119,526292000.823506,448478913.924774,420044203.177856,394447193.204796,292156831.545281,450853811.854734,405140243.883071,367815389.39801,392700725.22087,380098318.84985,447962409.480251,395332487.493349,466305098.649906,411227210.955178,420923510.081303,392447241.935304,318633079.744065,345276048.931548,306922115.065869,442315240.066508,357841095.575478,336511886.136611,680588196.927052,372819435.059594,360024125.150149,400276598.520366,423333100.70482,274620440.578863,252173915.335041,374389049.346111,134088762.53662,380708129.545464,300677409.402113,318655958.6408
"PC(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))",285031699.384982,359762467.906368,518037753.301861,395991068.099972,443763036.136357,397495247.475266,303302601.033356,420559839.474147,466918354.954014,403895806.303095,407044446.001961,342867063.025102,280036460.959656,329599407.828528,270569802.663678,263732911.812211,332413976.473186,267350078.260395,359244205.583563,367414717.331399,362010281.647211,452484968.303303,357768076.756747,347423070.882609,392383177.910001,288748046.409682,274074935.837395,267946632.06195,320789858.151466,258626476.786587,216925471.917766,305364505.659247,128312316.877234,272128585.011478,245871921.162559,237169098.515389
"PC(18:3(9Z,12Z,15Z)/19:1(9Z))",7627791.32006806,9259065.04430715,15312374.7338364,15018269.7611339,13760321.140753,13965057.4587363,7898516.89835836,10073840.9718699,12520277.9696261,12013096.0274846,13743764.8163777,11998473.6493337,6955837.82573023,9353360.29034379,8461783.92862548,7666474.58413104,5898079.08165249,6707676.01914019,9518406.96739077,10487934.8699887,10427128.623072,13513714.3736585,13108554.5610786,11091231.6862762,9854144.29498511,7742264.86353557,6971222.39928727,9973197.18489087,11441787.0756441,5108955.31147092,3439673.87387742,7774058.27343624,2418880.94482961,6827781.18799272,5671798.95575092,5466162.11327569
"PC(20:4(5Z,8Z,11Z,14Z)/20:1(11Z))",692169.951434027,1155188.13596825,978313.256339077,696764.437329802,407605.185857562,1402842.7990365,1553960.3353034,1483692.71139366,831939.66508787,1407961.7109821,681213.74415485,1195516.31756256,325957.921238181,364668.696668001,102892.064262547,96578.4027371389,212295.449938126,78920.1377549775,721186.19,1869739.31482308,1165696.96417883,2025743.10637228,564778.550520734,1430903.54760285,43818.6520565148,672658.919390841,33756.9154339291,65672.298291184,828487.278860517,63121.3873474351,1936.07553154637,20552.1643315156,35778.8386200608,31362.2942417298,21638.8371322737,75497.6434951428
"PC(20:5(5Z,8Z,11Z,14Z,17Z)/15:0)",328055.093669912,450979.623444694,478621.109819313,339910.557982739,421810.905266432,446934.376368637,360997.066940664,408912.718747098,600336.386209829,522773.981722681,440837.641708946,412638.12921368,315622.171663725,418455.442673955,304881.792924618,370725.534335772,263810.494584968,218818.503622306,423242.91,320605.006367731,415812.079954863,603781.112371405,442239.05924927,494990.664070642,478920.368170247,396976.165543964,311858.712860325,348961.482792658,496604.960550157,377122.855115733,232161.431137288,246821.017993402,186562.063551145,360338.083606558,312466.856834045,324837.67428002
"PC(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))",46452.8068988551,125107.659804397,121702.596021694,89506.4024355324,123399.740226199,116531.413004842,87502.7175555976,197458.016125713,98012.9848782883,43429.2679159725,137457.872156752,67957.6466270048,31968.8969093196,29576.1324886242,5406.17543306245,29923.6872098068,37528.2739997916,89322.2287627114,108799.31,96614.7732687521,61757.4512029199,129660.901074136,80570.0798650267,139158.795050135,49915.5076665184,90059.4566238707,34118.9115620382,71648.3732461461,125944.666737681,50006.5771342382,3849.10099141136,17089.2300511205,243468.636151634,22263.0702297051,15860.9680747515,22708.1760001335
"PC(22:5(4Z,7Z,10Z,13Z,16Z)/16:0)",13978319.6167251,19433608.2404201,24392446.0430739,18723113.3216685,16836499.7923698,17835244.6757646,18231620.357459,26541136.8506223,24002737.859031,17582037.4190792,16680785.2964677,14332335.8203663,11694413.3478712,15230125.3923702,11977675.881339,4323563.01828519,7720757.57077509,5327221.90055931,20115514,18233605.6013483,16109348.2789342,26360062.7879786,18475539.3055069,19932882.6998441,8942805.08728101,12291677.7945834,11794804.6853455,7211282.72666261,14977080.0295524,1086987.67862777,537939.44114763,5572605.77587161,2407373.71802195,6676262.46870034,4591019.57196197,2262579.98158255
"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))",14370.3749787836,26019.0604628752,36438.3806252623,81940.9781267784,26133.1695979665,24227.6049061944,5229.65795219032,15452.4130194443,42760.0021048809,37349.4016618624,5568.11232362033,73947.9338570465,23165.1316967814,13796.2454818275,29609.0156708835,30064.8322136548,11025.324371156,31747.328959828,26481.67,26827.0921324244,0,40697.7281035525,9948.91275830114,87981.8327130795,38950.2131034884,16328.3514875008,28609.0333069351,4785.86370101221,41008.9767885575,1879.82663758587,4404.20413296277,11637.9249527014,32919.8859418773,24636.9045963248,34186.1662045649,14403.5098677933
"pe (41:7) ",641287.949705734,926916.614753494,1217546.95957015,839075.556189734,913432.539439121,952674.513201619,726821.788119428,1594508.66210375,1193527.27217265,1161116.56540817,1044998.76813812,680911.794714435,463226.010988578,771913.963399443,543825.552466083,291232.668168607,378749.340896404,472895.029882517,928479.81,999173.862801982,779409.626818615,1379733.62954664,605049.534330596,876575.182256925,995117.09323664,500826.375976026,564947.655550093,532679.196084257,652026.299249917,412261.874117746,341657.511115731,378923.498157497,308820.912121427,486627.456140591,449252.423054383,348637.311339066
"pe (p-18:0/20:4) isomer",1432113.64835069,1404025.74002391,2053802.86575921,2046973.98652937,1889216.44156291,2229537.43485994,1330688.4092271,2310587.17174621,1926013.33651714,2519285.16069816,1774962.05376493,1797251.34082335,1409496.60384353,1741584.67219636,1924291.13966749,1425317.78181712,1221803.47880455,1207159.09155056,1443670.92978012,2088650.67073134,2154592.78155177,1821670.73519054,826627.010569695,1383465.14781701,2348298.18108308,1437616.99192935,1401455.48434817,1601050.55426164,2290554.35258709,1562463.05562353,1452838.88284661,1682487.91317628,949187.829002872,2270105.25748224,1999499.73732269,1333074.98602528
"PE(16:0/18:1(9Z))",40033.9153299793,25063.285827641,22443.4124182381,73326.7444211744,12278.4742019279,88705.4377930616,27338.2954355244,31727.9792368153,68888.8852548257,60040.4615940162,81244.5045758636,22745.7358382233,23094.80791716,95690.6388705285,82003.6212675749,105162.608301612,18654.2582879417,44839.6175542837,53934.4742400704,20451.7680404203,52593.7414683339,31823.4994830685,81295.5338823214,68985.7608571157,61093.617719022,27537.0627697733,39919.4715685829,14720.3403572698,82395.822492573,30821.2205284601,46306.0872829072,19048.4386528497,37441.23705675,111086.347494275,28619.7966465171,27606.7848173062
"PE(16:0/18:2(9Z,12Z))",1046346.02905724,2122999.8007295,981206.714698124,1400505.9167884,1940321.05043862,1282463.95016768,1440974.68352394,920517.2115339,2161067.37855262,2254915.74332196,1967409.35897843,1853147.2404973,3052971.00135802,2607504.49813049,1686487.42557538,3642062.85950995,3489233.88729966,3783722.80953264,1268530.37901894,1798280.08964261,1674313.21701353,1585783.02714398,1855040.93096427,1644279.15621519,2845181.88080041,2389007.13320931,2124065.50033251,3008622.23902042,2617437.10928109,5258581.29624414,3326921.90430531,2604555.82304218,3264726.25368413,4714038.12490765,6673650.93033361,4459653.23683888
"PE(16:0/18:3(6Z,9Z,12Z))",2359.79444413319,8003.84945581028,6516.43467069025,24044.7758385854,0,5014.24571864467,7164.93129147432,0,10848.6342672497,530.198904197365,6404.96109753152,27931.5017851778,23797.109221619,3696.64917091834,5739.73937177468,13551.9963305267,42937.5673814024,23474.8148991133,0,35278.1245928682,4754.48800211498,3720.19464686037,13550.7140149562,1374.32906025106,35068.0596757044,19747.9291426644,15341.8599284867,43149.0848811847,2594.09581436538,33456.1569697936,28112.3912455173,10618.9482320801,3994.5375097472,32664.0295968196,35606.1397834407,53352.5167955423
"PE(16:0/20:0)",31304.2841363025,7997.44910947788,37494.5911507734,29163.6799414321,16219.7541748011,22024.6834854234,16361.0296484864,31163.1315657383,12179.1825208835,8608.33682485062,36064.9953366602,17621.6334397947,18605.6648895361,38031.6329128515,60760.3860896316,23541.9043625345,84500.2736937319,41629.4957820885,18903.703083898,33674.863818344,18046.295122138,12499.008252542,19558.032526488,35745.2932314724,9871.56243712871,40245.3757701788,45980.4753814291,49394.4293019701,39146.5459772242,96024.4296935993,47720.8947926214,46630.3188200042,60987.7611538372,82324.5686206865,120433.457057225,95734.9477264034
"PE(16:0/20:4(5Z,8Z,11Z,14Z))",1766430.73627229,3205113.33437664,3080660.16068075,2657099.78058299,3941036.47856807,4395650.52622973,2585640.75364632,3530713.01843948,3755731.78529098,3862298.75572164,2898476.38110176,2924467.26609096,3418846.90235236,3375804.75185672,3000160.83515961,3364730.78626581,3951185.20862606,4906742.0625892,2736458.61208755,3375237.23468875,2398684.77508195,3889058.53344387,2667980.77147061,3276306.30616898,4427383.05517618,2659803.62683313,2676007.30282032,3959164.4867169,3918762.10448757,4647825.21751176,2924490.44557142,2838812.05525889,2757362.50725197,4926054.85926212,5551934.12714566,3959690.95469248
"PE(16:0/22:2(13Z,16Z))",8432114.8421738,13209342.7674418,14401504.7761411,17711183.1199482,12245384.5578762,15374568.4482499,10764554.3470812,11542720.056023,15842002.6505218,14010448.4993023,14726737.9374538,13544095.7290896,9694165.50993187,15593993.7273804,11115867.1761727,15216380.9351242,10785563.5829269,10266137.4649498,12616015.5321564,14103944.7388923,12128509.2058133,15859672.4035765,11273386.8077601,11346193.3096513,16660842.2640428,10906019.18281,10893196.0195563,11994023.7247886,17001245.1862256,9098701.35267897,6973340.28606121,10151377.3782543,5642143.91960347,12850127.2521997,11663994.2405662,9781274.1151883
"PE(16:1(9Z)/16:1(9Z))",21447.4842347491,19173.1973289919,30878.176371242,43746.231226031,7370.41090690993,10747.8506859327,8437.39960309026,79357.729333263,1399.22247205071,7374.92019365925,57495.4452726962,10738.5006644096,0,30356.407956105,799.922276372612,2617.20692895764,15377.4715339084,1100.7953336065,29313.6,21300.5945078701,49846.1101740336,26948.5593024836,16058.7525679371,61044.061264636,1809.981292235,23318.3578138169,44512.4393224192,32998.8393321247,4016.70043699173,0,0,1536.95925974132,2549.05198599996,0,0,0
"PE(16:1(9Z)/22:0)",341484.358621866,637150.99105729,571898.895763677,474711.366938988,555676.55161624,606508.394563801,441181.676736021,564512.43563844,741317.623873185,360597.220682018,441812.421709178,339020.653217781,441457.889053578,640679.769502279,449058.362584713,430614.723089979,254745.00979238,385050.372952243,471846.53,592847.010604273,583227.132838968,545168.623978335,404171.773528417,408589.292981694,474792.871306278,384471.52785899,333090.234904302,349525.035550334,491114.936761644,365949.756357204,231674.732555408,317616.699973787,241528.20232246,514381.374733567,386445.03415137,367189.486922108
"PE(18:0/18:1(9Z))",1080783.23030415,2334726.27672286,1947579.33289955,1635327.5241881,1766578.13918634,2027120.52999846,1497825.71886107,1980808.92000754,2737419.41192137,1714423.10656691,1903836.71049815,2102118.10778876,1399260.14055068,1978564.9503573,1655248.29359193,1633431.04464153,1679206.64734663,1521914.62745615,1845114.81678767,2069250.92790134,2056144.74702682,2370104.91900288,1595660.49921503,1971901.83295852,2557250.52914626,1412895.29272318,1317890.50076998,1184935.98203398,1932430.48533503,1251195.22954368,1439483.93079856,1007920.33901163,921359.930009494,1512680.53324041,1710132.80400293,1368297.69579009
"PE(18:0/18:2(9Z,12Z))",2598636.54366287,5033577.06089879,5001440.26295206,5824101.35762278,5291363.46065352,5522328.46083531,3260255.97091875,4064301.91402564,6672065.31782807,6901559.3378931,6595403.42606219,5187601.60009315,3882853.99728317,5619190.43067942,3742660.64304468,5196901.40671607,5257910.32977817,5347799.29567015,3985502.04143369,5227477.84225435,4949612.03511555,4916026.53296374,5099642.85762943,4065279.33043053,5477234.15792538,4610171.34422217,3550570.82076413,3329257.39605448,6941343.73211452,7398521.75606294,4169525.89128357,4451783.2421834,4044627.1071976,7400187.37819125,7523031.82658645,6481961.70313079
"PE(18:0/18:2(9Z,12Z))__common__pos_3.689",78079.3025236521,31121.8969517844,77271.4796442902,104672.611038212,41115.3615269711,96248.1396873031,47294.470724239,54120.8815897656,52160.6265660305,78951.873998169,138907.792317962,214646.528973505,48946.0165596441,136260.441979112,132016.64823071,41423.9941185981,221441.379153339,116883.611776822,47447.25925814,43786.7736778062,55431.0452841332,30212.3305735579,59631.6727406931,67205.231739344,33606.3522702467,158415.739840419,97224.548009474,165119.839667217,111851.172945413,344633.489375022,73937.3523975165,68907.0837433833,157321.631212528,91713.0731835702,289180.675934249,205585.004826041
"PE(18:0/18:3(9Z,12Z,15Z))",69425.1327399263,144164.456536138,100166.82704338,165512.364757531,105886.530634105,116716.430077709,76978.8965385338,44812.3518037237,84119.4266705968,155375.536082814,131481.224935198,169620.294605086,150159.026934492,156244.003475199,80469.6958691344,206793.651627594,149283.565564641,160929.419891011,43531.75,62626.4820651601,105881.570782901,88804.4435531174,71526.6004619134,72442.5799570431,58414.3418258057,57033.1527722804,105018.110736292,129275.624630126,84503.0074021729,243238.693351075,83975.008922459,120573.99140916,52032.9127570164,133890.642113774,157845.966193987,192050.806366128
"PE(18:0/20:4(8Z,11Z,14Z,17Z))",4039223.28723024,6350893.89853777,7772445.7014636,6868326.69610345,8652253.68738324,8309795.44894887,5242129.99478658,7960856.64640328,7486778.72948722,9807597.13661844,8106813.90357079,6690910.48198893,6849278.67633813,6754345.5339937,6241939.20607942,6614610.63812017,7668760.08252162,8431966.8961533,5570110.76336289,7016344.49224285,4678190.49398727,7925279.66922186,5425697.27627162,6592002.39452238,9712878.8384964,6264839.57412077,6280075.83896423,7430489.74917568,8647401.19406035,9959424.68107147,7670403.40066215,6873489.07544907,6084997.85536304,11033895.5433504,11966005.4578481,8819624.23975342
"PE(18:0/22:1(13Z))",9206.24999597931,55956.3859565825,33960.1824507736,25613.2412389747,4983.61867823371,95378.6224305864,33493.9662320727,16250.9775988561,64057.9995632903,18855.5569744141,2553.50013034717,26667.1370481528,37461.8583553397,138845.395424824,21006.4653038011,21912.166535013,36798.8179041367,8424.25512952699,37332.08,12407.0095281058,38350.402352839,80916.876685194,40716.4183403754,25343.3791743992,37270.8360548599,41018.1110601544,40470.6110094558,36275.6272615011,46786.5851663048,146002.562216715,27862.4382441911,44968.182616313,78717.7270730033,66434.8238750903,67138.5297023868,16806.4208366161
"PE(18:0/22:4(7Z,10Z,13Z,16Z))",1313975.00804177,1583083.28894966,2617923.71524008,2000129.28113042,1856387.74897724,2217389.70707838,1263469.76660655,2405095.63029092,1834451.85145761,1928640.39670962,2232582.75187293,1595886.73311959,997665.296205938,1629241.66901238,1096249.39139506,905111.865456326,838722.49822354,886042.567375539,1765774.62,1753185.54131918,1659220.86200001,1752823.95559786,1575899.05812626,1878165.93894368,1840802.34160351,1076568.30367815,1310859.35759576,1300435.51636491,1697886.06320833,737420.626184533,642292.801271475,863218.773592846,503175.281571448,1206726.23171581,900681.138235211,759211.681470991
"PE(18:1(11Z)/P-18:1(11Z))",14990.7118531329,43502.7218436833,21372.1927047634,44071.9457037637,22222.0148496127,71994.8142958496,19226.2532073964,20773.277716444,47534.2120193783,9861.99151216781,57038.7190757302,31153.0480976757,57164.159196828,56330.4432135191,27014.89989091,44069.3575402965,18051.5352686009,20960.1124680574,23661.2,23794.5423859615,61005.8135006725,37298.5334056248,28387.1118185738,17070.6538595774,40030.7851672894,31640.4147551859,11612.7466538742,22107.8390849975,26261.604963314,22252.3676882522,10216.159004461,28566.6609513448,14964.4391859156,57381.6709478671,35130.1745355582,18346.7691285895
"PE(18:2(9Z,12Z)/18:1(9Z))",492379.13756498,883959.554041264,961663.958512511,1071283.53726765,906660.233644806,1151583.76090648,603598.864852631,309273.217481645,1107304.63839154,1292073.68906431,847512.730173311,1132995.35827774,590450.70404211,1038786.25871677,776983.661520877,1042751.43631547,917320.265785265,950464.839896208,763458.917519804,766197.772788336,690758.96266876,1022127.87019389,776152.908066864,775078.48291106,919434.762031551,899469.822740188,691965.043819519,1002740.29517108,914119.586809943,1765895.89767442,666119.197229618,636664.25787985,577903.443302266,1282194.59942687,1384998.86829115,1036107.7283349
"PE(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))",1347119.01478608,2329903.49998646,3073211.72240429,2678412.02322216,3969575.85704583,3739290.85195106,1825060.18159909,2791349.71472396,3106728.04340859,3851999.18680442,2793419.57895821,2371919.95823867,2466368.31538572,2641571.00618153,2472102.29964457,2477107.51720036,4696573.54623326,4151636.83830293,1957060.82352994,2649111.98108283,1977813.73028187,2578559.31915938,2062575.63479665,2529226.52718375,3618062.43457087,2608450.38198071,2592311.0685356,2742217.13628304,2928042.14805277,6554434.17961475,4296281.36577134,3450456.47927538,1804249.52667283,6084683.68125048,7957007.60339135,4369500.82822504
"PE(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))",4392.83711548306,66774.5565169469,24417.9767209771,37077.71830057,119657.955539067,39588.5323307417,38648.9771012002,21132.4934596512,84322.5986033062,64703.2702622561,46758.1534576226,14368.6008692838,6488.34788906225,5276.89630055187,14990.6010367689,16244.7824911771,18348.4340508511,20590.7021369111,36738.25,11680.4346439306,14426.7684544313,25651.1480462603,17075.7369702086,73745.9494777183,50504.2140306293,40882.8694304962,15296.0101751103,30311.2460216785,52943.7099266772,16291.8670779117,19438.8813570462,7780.23171458015,96039.2750814144,34896.2350769078,19438.6196711169,36920.1744536201
"PE(20:0/22:5(7Z,10Z,13Z,16Z,19Z))",75307.0406062108,164529.989430301,179555.001026613,40222.932250754,54640.5357650921,182298.965179814,127863.626540841,90638.2238711857,165054.148168661,118291.778604991,146104.713350047,37305.2993252945,93609.8898468543,68024.6352808539,28679.3757338532,90647.7481529605,54561.035629446,86347.9251198969,151965,141146.922371544,123057.690624784,172044.006104773,86557.0013735992,92384.9817788169,148118.474057196,50763.1542145507,138740.170497493,72916.2982182652,177434.031863482,90813.4946633339,20391.7357153107,62792.9686561193,20663.5418709132,154443.389485612,18925.148234629,23217.1329621656
"PE(20:1(11Z)/20:4(5Z,8Z,11Z,14Z))",533169.007947248,793270.775766337,920014.804721542,983905.490237722,933987.351557361,1263948.04730096,646769.322896595,1040229.61642468,926156.273612409,1044992.94533949,1096938.13986499,616634.893279401,402977.886076996,560989.836331071,400673.066259167,177303.189042743,449889.003584752,364031.044170103,854780.435678426,773414.941985404,565700.959790502,1516046.74235898,990097.567739578,1140101.990811,438806.644133467,475624.554770937,472753.052595208,520677.596202753,790608.004860992,164789.02635639,186937.130788132,133250.43276584,241951.671384914,195702.714866776,211969.828792839,133472.176351994
"PE(20:2(11Z,14Z)/15:0)",397566.558787365,712465.145931449,622938.347372498,483589.283606425,669033.917434149,521822.225620519,439895.522217065,779224.886030469,1004411.20827088,672881.353533686,601593.308362621,723027.244030406,490081.890136105,712407.217944509,308703.35910065,505761.534115949,501368.250196195,445019.803407447,606865.19,753964.314384985,700655.141573294,680504.424802677,591368.994828998,662395.11612108,648145.175643532,462015.374551134,344719.398727933,465210.281264212,620870.937881104,563712.95738308,308689.207033694,415712.728316303,371146.496280594,583115.438366046,612100.342824414,418890.512505939
"PE(20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))",599556.849490564,869106.960074158,1089693.41197702,875466.882652149,1428119.63342109,1576100.6577548,666380.495172269,1279814.31884789,1003887.6537393,1499038.33821523,843548.748649706,938084.324650417,709725.441607446,755276.684996903,694346.269739034,620912.300278828,1231032.78464662,924032.867080291,1025897.53345089,760825.320401837,610681.372424357,1152357.65158627,828772.207303345,1008949.95386819,923851.868696201,622517.245540762,798940.39979465,500262.809672002,902288.760116387,1423753.11479592,984829.237747927,847607.046390676,195881.496766521,1311119.17227606,1546701.56265147,959969.310623849
"PE(20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z)) ",120143.327607665,245845.642842899,296177.372530659,242781.91481638,367664.818402857,308292.262472368,161600.945535301,342385.36885203,236683.458540242,322531.414293693,242012.381744092,219630.82804269,230475.903271225,211089.863874554,149188.052003652,165497.92061641,326172.823564492,214995.819982203,226724.05,200997.285877939,167239.078613957,288098.115582096,127616.104925312,242490.23520145,213618.570085476,186048.980678473,150793.922757714,145886.125425661,220318.956984119,324620.438120014,261985.231950822,245588.494555714,13897.8562603887,346012.493014855,381448.669771775,221969.672933364
"PE(20:3(8Z,11Z,14Z)/18:0)",226414.917343024,429867.602163704,404908.142469891,437012.690944899,343481.844784773,394242.42627286,215200.746440294,427456.625283722,458581.52640903,410965.140174458,392808.460037979,335073.980834057,193318.142236986,440186.825751464,158824.871195739,225300.855221185,240917.574163599,184089.971442115,362936.47,379639.784206501,467789.577554733,395623.451991597,304471.049248929,265549.687588372,435721.749813898,175571.726233988,193738.428696767,265721.696085679,436928.650755208,228383.433159355,50587.3575800031,189288.455769398,118419.335652121,245345.984243367,278145.259336479,215842.308257649
"PE(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))",7334.91336489141,1876.585704222,2945.53644660397,7340.50627720536,0,4135.67266707183,466.302754554414,3304.05963217703,909.01,1607.3629107052,2087.59562788926,0,0,4478.31629603968,6018.32724640364,0,1169.39129667182,0,2969.59599998386,1007.88841154672,842.13470970242,695.08219150411,5106.90254091264,4568.93229937638,2710.27688367089,8199.62946069895,4369.75884508606,6129.3176150019,5843.64684839066,9399.62453093744,3005.02194693897,2160.12011850551,3977.46510690572,2471.84543609047,4826.79711594505,7720.21062570268
